index,Player,Summary_#,Nation,Summary_Pos,Age,Min,Summary_Gls,Summary_Ast,Summary_PK,Summary_PKatt,Summary_Sh,Summary_SoT,Summary_CrdY,Summary_CrdR,Summary_Touches,Summary_Tkl,Summary_Int,Summary_Blocks,Summary_xG,Summary_npxG,Summary_xAG,Summary_SCA,Summary_GCA,Summary_Cmp,Summary_Att,Summary_Cmp%,Summary_PrgP,Summary_Carries,Summary_PrgC,Summary_Att,Summary_Succ,Passing_#,Passing_Pos,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_TotDist,Passing_PrgDist,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Ast,Passing_xAG,Passing_xA,Passing_KP,Passing_1/3,Passing_PPA,Passing_CrsPA,Passing_PrgP,Pass_Types_#,Pass_Types_Pos,Pass_Types_Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Pass_Types_In,Pass_Types_Out,Pass_Types_Str,Pass_Types_Cmp,Pass_Types_Off,Pass_Types_Blocks,Defensive_Actions_#,Defensive_Actions_Pos,Defensive_Actions_Tkl,Defensive_Actions_TklW,Defensive_Actions_Def 3rd,Defensive_Actions_Mid 3rd,Defensive_Actions_Att 3rd,Defensive_Actions_Tkl,Defensive_Actions_Att,Defensive_Actions_Tkl%,Defensive_Actions_Lost,Defensive_Actions_Blocks,Defensive_Actions_Sh,Defensive_Actions_Pass,Defensive_Actions_Int,Defensive_Actions_Tkl+Int,Defensive_Actions_Clr,Defensive_Actions_Err,Possession_#,Possession_Pos,Possession_Touches,Possession_Def Pen,Possession_Def 3rd,Possession_Mid 3rd,Possession_Att 3rd,Possession_Att Pen,Possession_Live,Possession_Att,Possession_Succ,Possession_Succ%,Possession_Tkld,Possession_Tkld%,Possession_Carries,Possession_TotDist,Possession_PrgDist,Possession_PrgC,Possession_1/3,Possession_CPA,Possession_Mis,Possession_Dis,Possession_Rec,Possession_PrgR,Miscellaneous_Stats_#,Miscellaneous_Stats_Pos,Miscellaneous_Stats_CrdY,Miscellaneous_Stats_CrdR,Miscellaneous_Stats_2CrdY,Miscellaneous_Stats_Fls,Miscellaneous_Stats_Fld,Miscellaneous_Stats_Off,Miscellaneous_Stats_Crs,Miscellaneous_Stats_Int,Miscellaneous_Stats_TklW,Miscellaneous_Stats_PKwon,Miscellaneous_Stats_PKcon,Miscellaneous_Stats_OG,Miscellaneous_Stats_Recov,Miscellaneous_Stats_Won,Miscellaneous_Stats_Lost,Miscellaneous_Stats_Won%,Goalkeeping_SoTA,Goalkeeping_GA,Goalkeeping_Saves,Goalkeeping_Save%,Goalkeeping_PSxG,Goalkeeping_Cmp,Goalkeeping_Att,Goalkeeping_Cmp%,Goalkeeping_Att (GK),Goalkeeping_Thr,Goalkeeping_Launch%,Goalkeeping_AvgLen,Goalkeeping_Att,Goalkeeping_Launch%,Goalkeeping_AvgLen,Goalkeeping_Opp,Goalkeeping_Stp,Goalkeeping_Stp%,Goalkeeping_#OPA,Goalkeeping_AvgDist,home,game_id
6,Iván López,2.0,es ESP,RB,24-003,64,0,0,0,0,1,0,0,0,43,0,1,0,0.0,0.0,0.0,2,0,34,42,81.0,3,24,3,2,2,2.0,RB,34,42,81.0,648,341,16,16,100.0,14,17,82.4,4,8,50.0,0,0.0,0.1,0,1,3,1,3,2.0,RB,42,28,14,1,0,1,4,13,0,0,0,0,34,0,0,2.0,RB,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,2.0,RB,43,0,10,15,21,0,43,2,2,100.0,0,0.0,24,133,105,3,3,0,0,0,23,5,2.0,RB,0,0,0,0,0,0,4,1,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,1,14
7,Jason,23.0,es ESP,RW,23-051,90,0,0,0,0,3,2,0,0,48,1,0,1,0.3,0.3,0.2,5,1,25,34,73.5,3,30,4,4,0,23.0,RW,25,34,73.5,382,115,15,18,83.3,6,6,100.0,3,5,60.0,0,0.2,0.5,2,1,5,3,3,23.0,RW,34,33,1,0,0,1,6,1,0,0,0,0,25,0,2,23.0,RW,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0,23.0,RW,48,0,3,17,28,5,48,4,0,0.0,4,100.0,30,192,79,4,0,1,2,0,33,5,23.0,RW,0,0,0,2,1,0,6,0,1,0,0,0,5,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,14
8,Jefferson Lerma,8.0,co COL,"DM,CB",22-305,90,0,0,0,0,2,0,0,0,73,2,1,1,0.2,0.2,0.0,5,0,52,62,83.9,4,39,1,0,0,8.0,"DM,CB",52,62,83.9,1099,220,13,16,81.3,28,31,90.3,10,11,90.9,0,0.0,0.0,1,5,0,0,4,8.0,"DM,CB",62,60,2,1,0,2,0,1,0,0,0,0,52,0,1,8.0,"DM,CB",2,1,0,2,0,1,2,50.0,1,1,1,0,1,3,1,0,8.0,"DM,CB",73,3,10,47,16,1,73,0,0,,0,,39,157,73,1,0,0,3,0,49,0,8.0,"DM,CB",0,0,0,1,3,0,0,1,1,0,0,0,6,7,2,77.8,,,,,,,,,,,,,,,,,,,,,1,14
9,José Campaña,24.0,es ESP,DM,24-087,90,0,0,0,0,4,0,0,0,64,1,0,0,0.1,0.1,0.5,5,0,46,55,83.6,8,37,4,5,2,24.0,DM,46,55,83.6,806,179,25,27,92.6,14,17,82.4,6,8,75.0,0,0.5,0.3,4,3,1,0,8,24.0,DM,55,52,3,1,2,3,1,1,1,0,1,0,46,0,0,24.0,DM,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,24.0,DM,64,0,5,28,32,4,64,5,2,40.0,3,60.0,37,270,149,4,3,0,1,0,54,4,24.0,DM,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,14
10,José Luis Morales,11.0,es ESP,"LW,RB",30-034,75,0,0,0,0,4,1,2,1,46,0,0,1,0.3,0.3,0.3,3,0,18,31,58.1,3,35,10,8,3,11.0,"LW,RB",18,31,58.1,315,118,12,15,80.0,3,6,50.0,3,9,33.3,0,0.3,0.1,2,0,3,1,3,11.0,"LW,RB",31,28,3,1,0,1,7,2,0,0,0,0,18,0,1,11.0,"LW,RB",0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,11.0,"LW,RB",46,0,5,8,34,5,46,8,3,37.5,5,62.5,35,337,180,10,5,2,1,1,34,9,11.0,"LW,RB",2,1,1,2,1,0,7,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,1,14
11,Raúl Fernández,1.0,es ESP,GK,29-166,90,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,1,0,15,20,75.0,0,5,0,0,0,1.0,GK,15,20,75.0,568,482,1,1,100.0,6,6,100.0,8,13,61.5,0,0.0,0.0,0,0,0,0,0,1.0,GK,20,10,10,6,0,0,0,0,0,0,0,0,15,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.0,GK,20,16,19,1,0,0,20,0,0,,0,,5,47,40,0,0,0,0,0,3,0,1.0,GK,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,4.0,2.0,2.0,50.0,1.0,6.0,11.0,54.5,16.0,5.0,50.0,40.8,4.0,75.0,54.8,8.0,0.0,0.0,1.0,24.0,1,14
12,Sergio Postigo,15.0,es ESP,"CB,RB",28-295,90,0,0,0,0,0,0,0,0,54,3,1,1,0.0,0.0,0.0,2,0,43,47,91.5,7,33,4,0,0,15.0,"CB,RB",43,47,91.5,887,359,19,19,100.0,17,18,94.4,7,9,77.8,0,0.0,0.0,0,9,0,0,7,15.0,"CB,RB",47,45,2,1,0,3,1,1,0,0,0,0,43,0,0,15.0,"CB,RB",3,3,0,2,1,0,0,,0,1,0,1,1,4,1,0,15.0,"CB,RB",54,3,15,32,7,1,54,0,0,,0,,33,221,184,4,1,0,0,0,33,1,15.0,"CB,RB",0,0,0,0,0,0,1,1,3,0,0,0,6,1,2,33.3,,,,,,,,,,,,,,,,,,,,,1,14
13,Toño,3.0,es ESP,LB,27-292,90,0,0,0,0,1,0,0,0,63,0,0,1,0.1,0.1,0.1,3,0,49,57,86.0,5,35,4,3,3,3.0,LB,49,57,86.0,794,256,32,32,100.0,11,12,91.7,5,10,50.0,0,0.1,0.0,2,2,0,0,5,3.0,LB,57,42,15,2,0,2,5,13,0,0,0,0,49,0,2,3.0,LB,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,3.0,LB,63,1,9,28,27,2,63,3,3,100.0,0,0.0,35,249,166,4,4,1,0,1,36,6,3.0,LB,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,14
0,14 Players,,,,,990,2,2,0,0,11,4,2,0,473,22,10,8,0.8,0.8,0.7,20,4,267,346,77.2,20,236,11,8,3,,,267,346,77.2,5214,2207,97,105,92.4,121,128,94.5,37,80,46.3,2,0.7,0.9,10,19,1,0,20,,,346,288,51,10,0,6,8,15,5,4,0,0,267,7,7,,,22,15,17,5,0,14,27,51.9,13,8,6,2,10,32,40,0,,,473,81,234,181,60,16,473,8,3,37.5,5,62.5,236,1258,580,11,4,5,19,6,265,20,,,2,0,0,12,10,7,8,10,15,0,1,0,39,9,14,39.1,,,,,,,,,,,,,,,,,,,,,0,14
1,Adrián López,15.0,es ESP,LW,29-230,30,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.2,3,0,8,9,88.9,2,8,2,1,1,15.0,LW,8,9,88.9,104,34,6,6,100.0,2,2,100.0,0,0,,0,0.2,0.2,2,0,0,0,2,15.0,LW,9,8,1,0,0,0,0,0,0,0,0,0,8,0,0,15.0,LW,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,15.0,LW,14,0,3,5,7,3,14,1,1,100.0,0,0.0,8,48,26,2,1,2,3,0,9,1,15.0,LW,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,14
2,Bruno Gama,21.0,pt POR,FW,29-284,17,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.1,4,0,8,10,80.0,1,9,1,0,0,21.0,FW,8,10,80.0,93,31,5,5,100.0,3,3,100.0,0,1,0.0,0,0.1,0.0,1,1,1,0,1,21.0,FW,10,9,1,0,0,0,1,0,1,1,0,0,8,0,1,21.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21.0,FW,10,0,0,3,7,1,10,0,0,,0,,9,40,21,1,2,0,0,1,10,3,21.0,FW,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,14
3,Celso Borges,22.0,cr CRC,AM,29-091,37,0,0,0,0,3,0,0,0,16,1,0,0,0.3,0.3,0.0,1,0,5,7,71.4,2,6,0,0,0,22.0,AM,5,7,71.4,109,58,2,2,100.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,2,22.0,AM,7,6,0,0,0,0,0,0,0,0,0,0,5,1,0,22.0,AM,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,1,0,22.0,AM,16,1,5,8,3,3,16,0,0,,0,,6,32,18,0,0,0,1,0,9,0,22.0,AM,0,0,0,0,1,0,0,0,1,0,0,0,1,1,4,20.0,,,,,,,,,,,,,,,,,,,,,0,14
4,Emre Çolak,8.0,tr TUR,AM,26-098,53,0,1,0,0,0,0,0,0,17,0,0,1,0.0,0.0,0.1,1,1,10,12,83.3,0,6,0,1,0,8.0,AM,10,12,83.3,151,34,6,7,85.7,3,3,100.0,1,2,50.0,1,0.1,0.1,1,1,0,0,0,8.0,AM,12,8,4,1,0,0,2,1,2,2,0,0,10,0,0,8.0,AM,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0,8.0,AM,17,1,3,11,3,0,17,1,0,0.0,1,100.0,6,18,3,0,0,0,0,0,8,0,8.0,AM,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,0,14
5,Fabian Schär,24.0,ch SUI,CB,25-249,90,0,0,0,0,0,0,0,0,60,3,0,1,0.0,0.0,0.0,2,1,38,47,80.9,2,36,1,0,0,24.0,CB,38,47,80.9,755,303,17,17,100.0,16,16,100.0,5,11,45.5,0,0.0,0.0,1,4,0,0,2,24.0,CB,47,42,2,2,0,3,0,0,0,0,0,0,38,3,0,24.0,CB,3,2,3,0,0,2,2,100.0,0,1,1,0,0,3,8,0,24.0,CB,60,7,43,17,0,0,60,0,0,,0,,36,189,136,1,0,0,0,0,41,0,24.0,CB,0,0,0,1,0,0,0,0,2,0,0,0,2,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,14
6,Federico Cartabia,9.0,ar ARG,RW,24-218,90,1,0,0,0,3,2,1,0,49,2,2,0,0.2,0.2,0.2,4,0,21,33,63.6,1,25,4,2,1,9.0,RW,21,33,63.6,296,113,11,13,84.6,5,7,71.4,3,6,50.0,0,0.2,0.3,3,1,0,0,1,9.0,RW,33,29,4,1,0,1,2,1,2,1,0,0,21,0,4,9.0,RW,2,2,1,1,0,0,1,0.0,1,0,0,0,2,4,3,0,9.0,RW,49,1,16,19,14,6,49,2,1,50.0,1,50.0,25,192,91,4,0,3,5,1,24,5,9.0,RW,1,0,0,2,0,2,2,2,2,0,0,0,8,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,14
7,Florin Andone,10.0,ro ROU,FW,24-137,73,0,1,0,0,0,0,0,0,21,1,0,1,0.0,0.0,0.1,1,1,7,12,58.3,0,8,1,2,1,10.0,FW,7,12,58.3,70,17,4,6,66.7,2,2,100.0,0,0,,1,0.1,0.3,1,1,0,0,0,10.0,FW,12,10,2,0,0,0,0,0,0,0,0,0,7,0,1,10.0,FW,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,3,0,10.0,FW,21,3,6,11,4,1,21,2,1,50.0,1,50.0,8,36,14,1,0,0,2,3,14,3,10.0,FW,0,0,0,2,1,3,0,0,1,0,0,0,2,2,2,50.0,,,,,,,,,,,,,,,,,,,,,0,14
8,Guilherme,20.0,br BRA,DM,26-143,90,0,0,0,0,0,0,0,0,34,5,2,0,0.0,0.0,0.0,0,0,25,28,89.3,1,18,0,0,0,20.0,DM,25,28,89.3,432,101,8,8,100.0,13,13,100.0,2,4,50.0,0,0.0,0.0,0,1,0,0,1,20.0,DM,28,28,0,0,0,0,0,0,0,0,0,0,25,0,1,20.0,DM,5,4,5,0,0,3,7,42.9,4,0,0,0,2,7,0,0,20.0,DM,34,4,15,18,1,0,34,0,0,,0,,18,51,17,0,0,0,1,0,24,1,20.0,DM,0,0,0,3,1,0,0,2,4,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,0,14
9,Juanfran,2.0,es ESP,RB,28-349,90,0,0,0,0,1,0,0,0,50,1,2,3,0.0,0.0,0.0,1,0,20,31,64.5,4,17,1,0,0,2.0,RB,20,31,64.5,423,228,6,7,85.7,10,11,90.9,3,10,30.0,0,0.0,0.0,0,2,0,0,4,2.0,RB,31,23,7,1,0,1,1,6,0,0,0,0,20,1,0,2.0,RB,1,1,0,1,0,1,3,33.3,2,3,2,1,2,3,9,0,2.0,RB,50,9,23,19,8,0,50,0,0,,0,,17,70,24,1,0,0,3,0,19,1,2.0,RB,0,0,0,1,0,0,1,2,1,0,1,0,5,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,14
10,Luisinho,16.0,pt POR,LB,32-113,90,0,0,0,0,2,0,1,0,45,4,1,0,0.1,0.1,0.0,1,0,29,33,87.9,0,22,0,0,0,16.0,LB,29,33,87.9,432,80,12,13,92.3,14,14,100.0,0,2,0.0,0,0.0,0.0,1,1,0,0,0,16.0,LB,33,23,9,2,0,0,1,7,0,0,0,0,29,1,0,16.0,LB,4,2,3,1,0,4,4,100.0,0,0,0,0,1,5,4,0,16.0,LB,45,6,20,18,8,1,45,0,0,,0,,22,139,55,0,0,0,1,0,22,5,16.0,LB,1,0,0,1,4,0,1,1,2,0,0,0,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,14
11,Pedro Mosquera,5.0,es ESP,DM,29-127,90,0,0,0,0,0,0,0,0,54,1,1,0,0.0,0.0,0.0,1,0,42,48,87.5,5,29,1,1,0,5.0,DM,42,48,87.5,864,407,13,13,100.0,18,21,85.7,8,9,88.9,0,0.0,0.0,0,5,0,0,5,5.0,DM,48,46,1,1,0,1,1,0,0,0,0,0,42,1,0,5.0,DM,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,3,0,5.0,DM,54,3,24,28,2,0,54,1,0,0.0,1,100.0,29,160,76,1,1,0,1,0,38,0,5.0,DM,0,0,0,0,0,0,1,1,0,0,0,0,5,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,14
12,Rubén,13.0,es ESP,GK,33-065,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,16,30,53.3,0,10,0,0,0,13.0,GK,16,30,53.3,692,646,0,0,,5,5,100.0,11,25,44.0,0,0.0,0.0,0,1,0,0,0,13.0,GK,30,11,19,1,0,0,0,0,0,0,0,0,16,0,0,13.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13.0,GK,34,33,34,0,0,0,34,0,0,,0,,10,45,27,0,0,0,0,0,3,0,13.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,2.0,3.0,80.0,2.5,9.0,23.0,39.1,12.0,5.0,58.3,45.4,18.0,88.9,59.9,25.0,1.0,4.0,0.0,11.0,0,14
13,Sidnei,12.0,br BRA,CB,28-003,90,1,0,0,0,2,2,0,0,60,3,1,2,0.2,0.2,0.0,1,1,36,42,85.7,1,39,0,1,0,12.0,CB,36,42,85.7,741,125,7,7,100.0,26,26,100.0,3,8,37.5,0,0.0,0.0,0,0,0,0,1,12.0,CB,42,41,1,1,0,0,0,0,0,0,0,0,36,0,0,12.0,CB,3,2,2,1,0,2,2,100.0,0,2,2,0,1,4,6,0,12.0,CB,60,10,36,22,2,1,60,1,0,0.0,1,100.0,39,229,67,0,0,0,1,0,41,0,12.0,CB,0,0,0,1,2,0,0,1,2,0,0,0,4,2,2,50.0,,,,,,,,,,,,,,,,,,,,,0,14
0,14 Players,,,,,990,1,1,0,1,10,3,4,0,737,16,16,5,1.4,0.6,0.5,22,2,549,636,86.3,36,499,17,25,13,,,549,636,86.3,8467,2437,294,309,95.1,213,243,87.7,30,54,55.6,1,0.5,0.6,8,44,8,1,36,,,636,586,48,6,0,1,16,25,4,2,1,0,549,2,12,,,16,11,6,6,4,11,20,55.0,9,5,0,5,16,32,15,0,,,737,53,162,413,170,11,736,25,13,52.0,12,48.0,499,2428,1191,17,15,1,15,16,547,36,,,4,0,0,11,8,2,16,16,11,1,0,0,51,3,12,20.0,,,,,,,,,,,,,,,,,,,,,1,15
1,Benito Ramírez,28.0,es ESP,"LM,CM",22-046,15,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,3,7,42.9,0,8,2,2,2,28.0,"LM,CM",3,7,42.9,31,2,3,4,75.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,28.0,"LM,CM",7,7,0,0,0,0,2,0,0,0,0,0,3,0,1,28.0,"LM,CM",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28.0,"LM,CM",7,0,0,2,6,1,7,2,2,100.0,0,0.0,8,62,38,2,1,0,0,1,8,4,28.0,"LM,CM",0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,15
2,Dani Castellano,23.0,es ESP,LB,29-297,90,0,0,0,0,0,0,0,0,68,2,3,0,0.0,0.0,0.0,3,0,50,56,89.3,1,41,3,4,1,23.0,LB,50,56,89.3,589,116,39,39,100.0,11,13,84.6,0,3,0.0,0,0.0,0.0,2,2,0,0,1,23.0,LB,56,46,10,0,0,0,3,10,0,0,0,0,50,0,1,23.0,LB,2,2,1,1,0,2,2,100.0,0,0,0,0,3,5,0,0,23.0,LB,68,1,17,25,28,0,68,4,1,25.0,3,75.0,41,246,133,3,1,0,3,0,40,4,23.0,LB,0,0,0,0,0,0,3,3,2,0,0,0,4,2,2,50.0,,,,,,,,,,,,,,,,,,,,,1,15
3,David Simón,2.0,es ESP,RB,28-253,90,0,0,0,0,0,0,0,0,69,3,1,1,0.0,0.0,0.1,1,0,49,60,81.7,3,27,1,1,0,2.0,RB,49,60,81.7,668,203,29,30,96.7,18,23,78.3,0,3,0.0,0,0.1,0.1,1,3,1,0,3,2.0,RB,60,48,12,0,0,0,3,12,0,0,0,0,49,0,2,2.0,RB,3,2,0,3,0,2,3,66.7,1,1,0,1,1,4,0,0,2.0,RB,69,0,15,36,18,0,69,1,0,0.0,1,100.0,27,72,23,1,0,0,0,1,39,5,2.0,RB,0,0,0,0,0,0,3,1,2,0,0,0,3,0,2,0.0,,,,,,,,,,,,,,,,,,,,,1,15
4,Fabio González,27.0,es ESP,DM,20-195,64,0,0,0,0,0,0,1,0,48,2,1,1,0.0,0.0,0.0,3,0,39,45,86.7,3,32,1,1,1,27.0,DM,39,45,86.7,643,154,20,21,95.2,16,19,84.2,3,3,100.0,0,0.0,0.0,1,5,2,0,3,27.0,DM,45,45,0,0,0,0,0,0,0,0,0,0,39,0,1,27.0,DM,2,1,2,0,0,1,4,25.0,3,1,0,1,1,3,1,0,27.0,DM,48,6,10,34,5,0,48,1,1,100.0,0,0.0,32,153,99,1,0,0,0,0,31,0,27.0,DM,1,0,0,1,0,0,0,1,1,0,0,0,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,15
5,Hernán,14.0,es ESP,"DM,CM",27-000,75,0,0,0,0,0,0,1,0,72,2,6,0,0.0,0.0,0.0,1,0,62,68,91.2,4,55,0,0,0,14.0,"DM,CM",62,68,91.2,1030,235,23,24,95.8,34,37,91.9,2,2,100.0,0,0.0,0.0,0,3,0,0,4,14.0,"DM,CM",68,66,2,2,0,0,0,0,0,0,0,0,62,0,0,14.0,"DM,CM",2,1,1,0,1,2,2,100.0,0,0,0,0,6,8,0,0,14.0,"DM,CM",72,1,16,49,8,0,72,0,0,,0,,55,167,70,0,0,0,0,1,59,0,14.0,"DM,CM",1,0,0,2,3,0,0,6,1,0,0,0,4,0,2,0.0,,,,,,,,,,,,,,,,,,,,,1,15
6,Javi Castellano,18.0,es ESP,"CM,LM",29-297,15,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,26,26,100.0,2,22,0,0,0,18.0,"CM,LM",26,26,100.0,402,142,14,14,100.0,11,11,100.0,1,1,100.0,0,0.0,0.0,0,4,0,0,2,18.0,"CM,LM",26,26,0,0,0,0,0,0,0,0,0,0,26,0,0,18.0,"CM,LM",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18.0,"CM,LM",26,0,3,21,2,0,26,0,0,,0,,22,48,20,0,0,0,0,0,23,0,18.0,"CM,LM",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,1,15
7,Jonathan Calleri,9.0,ar ARG,FW,23-337,90,1,0,0,0,2,1,0,0,29,1,0,2,0.3,0.3,0.1,1,0,13,16,81.3,2,13,1,2,1,9.0,FW,13,16,81.3,190,29,7,8,87.5,5,6,83.3,1,2,50.0,0,0.1,0.1,1,0,1,0,2,9.0,FW,16,11,5,0,0,0,0,0,0,0,0,0,13,0,0,9.0,FW,1,1,0,0,1,0,0,,0,2,0,2,0,1,2,0,9.0,FW,29,2,2,11,16,5,29,2,1,50.0,1,50.0,13,93,28,1,1,0,2,4,19,6,9.0,FW,0,0,0,3,1,1,0,0,1,0,0,0,0,1,2,33.3,,,,,,,,,,,,,,,,,,,,,1,15
8,Jonathan Viera,21.0,es ESP,"AM,CM",27-309,90,0,0,0,1,3,1,1,0,101,0,1,0,0.9,0.1,0.1,6,1,72,81,88.9,6,75,5,9,3,21.0,"AM,CM",72,81,88.9,1029,205,42,45,93.3,24,28,85.7,4,6,66.7,0,0.1,0.2,2,13,1,0,6,21.0,"AM,CM",81,78,3,0,0,0,2,1,2,2,0,0,72,0,0,21.0,"AM,CM",0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,21.0,"AM,CM",101,0,0,75,27,3,100,9,3,33.3,6,66.7,75,538,220,5,6,1,7,3,88,5,21.0,"AM,CM",1,0,0,1,2,1,2,1,0,1,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,1,15
9,Leandro Chichizola,13.0,ar ARG,GK,27-152,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,20,27,74.1,0,17,0,0,0,13.0,GK,20,27,74.1,467,323,3,3,100.0,13,13,100.0,4,11,36.4,0,0.0,0.0,0,0,0,0,0,13.0,GK,27,19,8,1,0,0,0,0,0,0,0,0,20,0,0,13.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13.0,GK,27,25,27,0,0,0,27,0,0,,0,,17,85,52,0,0,0,0,0,15,0,13.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,6.0,5.0,1.0,16.7,2.1,0.0,6.0,0.0,20.0,4.0,20.0,30.3,7.0,28.6,35.4,4.0,0.0,0.0,0.0,9.0,1,15
10,Mauricio Lemos,3.0,uy URU,CB,21-241,90,0,0,0,0,3,1,0,0,63,1,0,0,0.1,0.1,0.0,0,0,48,53,90.6,2,41,0,0,0,3.0,CB,48,53,90.6,995,366,16,17,94.1,23,23,100.0,9,12,75.0,0,0.0,0.0,0,3,1,0,2,3.0,CB,53,52,1,1,0,1,0,0,0,0,0,0,48,0,1,3.0,CB,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,5,0,3.0,CB,63,8,30,32,2,0,63,0,0,,0,,41,183,105,0,0,0,0,0,49,0,3.0,CB,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,1,15
11,Momo,11.0,es ESP,"LW,LM",35-042,75,0,1,0,0,0,0,0,0,60,1,1,0,0.0,0.0,0.3,2,1,46,58,79.3,2,50,3,2,2,11.0,"LW,LM",46,58,79.3,562,139,31,33,93.9,11,15,73.3,2,3,66.7,1,0.3,0.1,1,4,2,1,2,11.0,"LW,LM",58,56,2,1,0,0,4,1,0,0,0,0,46,0,4,11.0,"LW,LM",1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,11.0,"LW,LM",60,1,6,33,22,0,60,2,2,100.0,0,0.0,50,247,126,3,4,0,0,0,52,6,11.0,"LW,LM",0,0,0,1,1,0,4,1,1,0,0,0,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,15
12,Pedro Bigas,17.0,es ESP,CB,26-345,90,0,0,0,0,0,0,1,0,80,0,2,0,0.0,0.0,0.0,0,0,60,67,89.6,4,55,0,0,0,17.0,CB,60,67,89.6,1031,382,26,27,96.3,33,36,91.7,1,3,33.3,0,0.0,0.0,0,3,0,0,4,17.0,CB,67,66,1,1,0,0,0,0,0,0,0,0,60,0,1,17.0,CB,0,0,0,0,0,0,3,0.0,3,0,0,0,2,2,7,0,17.0,CB,80,8,31,47,2,0,80,0,0,,0,,55,261,174,0,1,0,2,0,57,1,17.0,CB,1,0,0,1,0,0,0,2,0,0,0,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,1,15
